Word,Length,Use_rate
advertizement,13,334133
advertizer,10,334134
advertizing,11,88252
advertorial,11,126207
advice,6,1124
advice_and_consent,16,334135
advil,5,51587
advisability,12,82817
advisee,7,165283
advisement,10,41526
adviser,7,10177
advisor,7,3005
advisory,8,3195
advisory_board,13,334136
advisory_service,15,334137
advocacy,8,6420
advocacy_group,13,334138
advocate,8,7451
advocator,9,334139
advowson,8,334140
adynamia,8,334141
adz,3,117276
adze,4,108196
adzhar,6,334142
adzharia,8,334143
adzuki_bean,10,334144
aec,3,22867
aeciospore,10,334145
aecium,6,334146
aedes,5,72678
aedes_aegypti,12,334147
aedes_albopictus,15,334148
aegadean_islands,15,334149
aegadean_isles,13,334150
aegates,7,334151
aegates_isles,12,334152
aegean,6,29794
aegean_civilisation,18,334153
aegean_civilization,18,334154
aegean_culture,13,334155
aegean_island,12,334156
aegean_sea,9,334157
aegiceras,9,334158
aegiceras_majus,14,334159
aegilops,8,259284
aegilops_triuncalis,18,334160
aegina,6,103434
aegir,5,212799
aegis,5,22063
aegisthus,9,329070
aegospotami,11,334161
aegospotamos,12,334162
aegypiidae,10,334163
aegypius,8,334164
aegypius_monachus,16,334165
aegyptopithecus,15,334166
aelius_donatus,13,334167
aeneas,6,68173
aeneas_silvius,13,334168
aeneid,6,86024
aengus,6,153284
aeolia,6,334169
aeolian,7,79566
aeolian_harp,11,334170
aeolian_lyre,11,334171
aeolic,6,334172
aeolic_dialect,13,334173
aeolis,6,334174
aeolus,6,98187
aeon,4,28165
aeonium,7,314129
aeonium_haworthii,16,334175
aepyceros,9,334176
aepyceros_melampus,17,334177
aepyornidae,11,334178
aepyorniformes,14,334179
aepyornis,9,334180
aeration,8,40501
aerator,7,76072
aerial,6,8417
aerial_ladder,12,334181
aerial_ladder_truck,17,334182
aerial_torpedo,13,334183
aerial_tramway,13,334184
aerialist,9,166395
aerides,7,334185
aerie,5,95716
aerobacter,10,334186
aerobacter_aerogenes,19,334187
aerobatics,10,83659
aerobe,6,334188
aerobic_exercise,15,334189
aerobics,8,21367
aerobiosis,10,334190
aerodontalgia,13,334191
aerodrome,9,44771
aerodynamic_force,16,334192
aerodynamic_lift,15,334193
aerodynamics,12,41991
aeroembolism,12,334194
aerofoil,8,271093
aerogenerator,13,334195
aerogram,8,334196
aerogramme,10,334197
aerolite,8,127459
aerology,8,334198
aeromechanics,13,334199
aeromedicine,12,334200
aeronaut,8,138294
aeronautical_engineer,20,334201
aeronautical_engineering,23,334202
aeronautics,11,20780
aerophagia,10,334203
aerophilately,13,334204
aerophile,9,334205
aerophyte,9,334206
aeroplane,9,39809
aerosol,7,17014
aerosol_bomb,11,334207
aerosol_can,10,334208
aerosol_container,16,334209
aerospace,9,8202
aerospace_engineer,17,334210
aerospace_medicine,17,334211
aertex,6,334212
aery,4,334213
aeschylus,9,82752
aeschynanthus,13,334214
aeschynanthus_radicans,21,334215
aesculapius,11,147450
aesculus,8,148723
aesculus_hippocastanum,21,334216
aesir,5,189869
aesop,5,39536
aesop's_fables,13,334217
aesthesia,9,334218
aesthesis,9,334219
aesthete,8,208692
aesthetic,9,13579
aesthetician,12,193378
aesthetics,10,17976
aestivation,11,334220
aether,6,68872
aethionema,10,334221
aethusa,7,334222
aethusa_cynapium,15,334223
aetiologist,11,334224
aetiology,9,75250
aetobatus,9,334225
aetobatus_narinari,17,334226
afars_and_issas,13,334227
affability,10,224574
affableness,11,334228
affair,6,9420
affaire,7,76480
affaire_d'honneur,16,334229
affairs,7,2191
affect,6,3140
affectation,11,87946
affected_role,12,334230
affectedness,12,334231
affection,9,15988
affectionateness,16,334232
affective_disorder,17,334233
affenpinscher,13,125272
afferent,8,59684
afferent_fiber,13,334234
afferent_nerve,13,334235
afferent_neuron,14,334236
affiant,7,118975
affidavit,9,16931
affiliate,9,2136
affiliation,11,8173
affine,6,36616
affine_geometry,14,334237
affine_transformation,20,334238
affinity,8,13185
affirmation,11,25989
affirmative,11,11586
affirmative_action,17,334239
affirmative_pleading,19,334240
affirmativeness,15,334241
affirmed,8,17411
affirmer,8,334242
affix,5,42290
affixation,10,297894
afflatus,8,334243
affliction,10,37535
affluence,9,55946
affluent,8,27010
afforestation,13,68776
affray,6,209376
affricate,9,289025
affricate_consonant,18,334244
affrication,11,334245
affricative,11,334246
affright,8,224580
affront,7,62754
affusion,8,334247
afghan,6,12413
afghan_hound,11,334248
afghan_monetary_unit,18,334249
afghani,7,41394
afghanistan,11,4892
afghanistani,12,334250
afibrinogenemia,15,334251
aficionado,10,50606
afisr,5,334252
afl,3,15360
afl-cio,7,334253
aflatoxin,9,70429
aflaxen,7,334254
afp,3,13422
aframomum,9,334255
aframomum_melegueta,18,334256
afrasian,8,334257
afrasian_language,16,334258
africa,6,1005
african,7,1813
african-american,16,334259
african-american_music,21,334260
african_american_english,22,334261
african_american_vernacular_english,32,334262
african_bowstring_hemp,20,334263
african_chameleon,16,334264
african_clawed_frog,17,334265
african_coral_snake,17,334266
african_country,14,334267
african_crocodile,16,334268
african_daisy,12,334269
african_elephant,15,334270
african_gray,11,334271
african_green_monkey,18,334272
african_grey,11,334273
african_hemp,11,334274
african_holly,12,334275
african_hunting_dog,17,334276
african_lily,11,334277
african_love_grass,16,334278
african_mahogany,15,334279
african_marigold,15,334280
african_millet,13,334281
african_monitor,14,334282
african_nation,13,334283
african_oil_palm,14,334284
african_sandalwood,17,334285
african_scented_mahogany,22,334286
african_tea,10,334287
african_tulip,12,334288
african_violet,13,334289
african_walnut,13,334290
african_wild_ass,14,334291
african_yellowwood,17,334292
africander,10,334293
africanized_bee,14,334294
africanized_honey_bee,19,334295
afrikaans,9,23028
afrikander,10,334296
afrikaner,9,121285
afrl,4,90438
afro,4,16693
afro-asiatic,12,334297
afro-wig,8,334298
afro_hairdo,10,334299
afroasiatic,11,334300
afroasiatic_language,19,334301
afrocarpus,10,334302
afrocarpus_falcata,17,334303
afropavo,8,334304
afropavo_congensis,17,334305
afspc,5,157225
after-shave,11,334306
after-shave_lotion,17,334307
after_part,9,334308
afterbirth,10,192959
afterburner,11,70099
aftercare,9,43687
afterdamp,9,334309
afterdeck,9,334310
aftereffect,11,252885
afterglow,9,47166
afterimage,10,78642
afterlife,9,33673
aftermath,9,13779
afternoon,9,3890
afternoon_tea,12,334311
afterpains,10,334312
afterpiece,10,334313
afters,6,142669
aftersensation,14,334314
aftershaft,10,334315
aftershock,10,48547
aftertaste,10,65880
afterthought,12,54077
afterworld,10,334316
aga,3,23802
agal,4,334317
agalactia,9,334318
agalactosis,11,334319
agalinis,8,334320
agama,5,123228
agamemnon,9,67739
agamete,7,334321
agamid,6,334322
agamid_lizard,12,334323
agamidae,8,334324
agammaglobulinemia,18,212737
agamogenesis,12,334325
agapanthus,10,137606
agapanthus_africanus,19,334326
agape,5,43982
agape_love,9,334327
agapornis,9,334328
agar,4,26598
agar-agar,9,334329
agaric,6,195794
agaricaceae,11,334330
agaricales,10,277926
agaricus,8,120129
agaricus_arvensis,16,334331
agaricus_campestris,18,334332
agassiz,7,65501
agastache,9,219097
agastache_foeniculum,19,334333
agastache_mexicana,17,334334
agastache_nepetoides,19,334335
agate,5,27915
agate_line,9,334336
agateware,9,334337
agatha_christie,14,334338
agathis,7,255886
agathis_alba,11,334339
agathis_australis,16,334340
agathis_dammara,14,334341
agathis_lanceolata,17,334342
agathis_robusta,14,334343
agavaceae,9,237309
agave,5,51903
agave_americana,14,334344
agave_atrovirens,15,334345
agave_cantala,12,334346
agave_family,11,334347
agave_sisalana,13,334348
agave_tequilana,14,334349
agdestis,8,334350
agdistis,8,334351
age,3,580
age-related_macular_degeneration,30,334352
age_bracket,10,334353
age_class,8,334354
age_group,8,334355
age_limit,8,334356
age_norm,7,334357
age_of_consent,12,334358
age_of_fishes,11,334359
age_of_mammals,12,334360
age_of_man,8,334361
age_of_reason,11,334362
age_of_reptiles,13,334363
aged,4,3972
agedness,8,334364
agee,4,58842
ageing,6,16245
ageism,6,86632
agelaius,8,277956
agelaius_phoeniceus,18,334365
agelessness,11,334366
agency,6,1011
agency_security,14,334367
agenda,6,3191
agenda_item,10,334368
agendum,7,207722
agene,5,334369
agenesia,8,334370
agenesis,8,130554
agent,5,1441
agent-in-place,14,334371
agent_bank,9,334372
agent_orange,11,334373
agent_provocateur,16,334374
agentive_role,12,334375
agerasia,8,334376
ageratina,9,334377
ageratina_altissima,18,334378
ageratum,8,226080
ageratum_houstonianum,20,334379
aggeus,6,334380
agglomerate,11,186696
agglomeration,13,59725
agglomerator,12,334381
agglutinating_activity,21,334382
agglutination,13,88620
agglutination_test,17,334383
agglutinin,10,126494
agglutinogen,12,334384
aggrandisement,14,303319
aggrandizement,14,126426
aggravated_assault,17,334385
aggravation,11,47656
aggravator,10,250205
aggregate,9,7024
aggregate_fruit,14,334386
aggregation,11,14867
aggregator,10,16826
aggression,10,15217
aggressiveness,14,56257
aggressor,9,50789
aggro,5,73295
agha,4,84221
aghan,5,334387
agility,7,18634
agincourt,9,95665
aging,5,5404
agio,4,127491
agiotage,8,334388
agism,5,334389
agitated_depression,18,334390
agitation,9,28106
agitator,8,46763
agitprop,8,91999
agkistrodon,11,299516
agkistrodon_contortrix,21,334391
agkistrodon_piscivorus,21,334392
aglaia,6,255740
aglaomorpha,11,334393
aglaomorpha_meyeniana,20,334394
aglaonema,9,288654
aglaonema_modestum,17,334395
aglet,5,247868
agnail,6,334396
agnate,6,334397
agnatha,7,334398
agnathan,8,334399
agnation,8,334400
agnes_de_mille,12,334401
agnes_george_de_mille,18,334402
agnes_gonxha_bojaxhiu,19,334403
agni,4,61076
agnomen,7,334404
agnosia,7,205403
agnostic,8,33022
agnosticism,11,60762
agnus_dei,8,334405
agon,4,98943
agonic_line,10,334406
agonidae,8,334407
agonist,7,26992
agonus,6,334408
agonus_cataphractus,18,334409
agony,5,20439
agony_aunt,9,334410
agony_column,11,334411
agora,5,29973
agoraphobia,11,76221
agouti,6,114261
agra,4,22973
agranulocytosis,15,154595
agranulosis,11,334412
agrapha,7,334413
agraphia,8,334414
agreeability,12,334415
agreeableness,13,220119
agreement,9,708
agribusiness,12,25744
agricola,8,59908
agricultural_agent,17,334416
agricultural_laborer,19,334417
agricultural_labourer,20,334418
agriculturalist,15,334419
agriculture,11,2730
agriculture_department,21,334420
agriculture_secretary,20,334421
agriculturist,13,170033
agrigento,9,82392
agrimonia,9,283145
agrimonia_eupatoria,18,334422
agrimonia_procera,16,334423
agrimony,8,169738
agriocharis,11,334424
agriocharis_ocellata,19,334425
agrippa,7,60156
agrippina,9,176721
agrippina_the_elder,17,334426
agrippina_the_younger,19,334427
agrobacterium,13,71670
agrobacterium_tumefaciens,24,334428
agrobiology,11,334429
agrology,8,334430
agromania,9,334431
agronomist,10,95738
agronomy,8,38375
agropyron,9,202217
agropyron_cristatum,18,334432
agropyron_intermedium,20,334433
agropyron_pauciflorum,20,334434
agropyron_repens,15,334435
agropyron_smithii,16,334436
agropyron_subsecundum,20,334437
agropyron_trachycaulum,21,334438
agrostemma,10,334439
agrostemma_githago,17,334440
agrostis,8,146270
agrostis_alba,12,334441
agrostis_canina,14,334442
agrostis_nebulosa,16,334443
agrostis_palustris,17,334444
agrypnia,8,334445
agua,4,29915
agua_toad,8,334446
aguacate,8,334447
ague,4,109448
ague_grass,9,334448
ague_root,8,334449
ague_weed,8,334450
agueweed,8,334451
ahab,4,58653
ahem,4,34334
ahimsa,6,103232
ahmad_shah_masoud,15,334452
ahmed_salman_rushdie,18,334453
ahmed_zoki_yamani,15,334454
ahpcrc,6,334455
ahriman,7,153784
ahuehuete,9,334456
ahura,5,141785
ahura_mazda,10,334457
ahvenanmaa,10,334458
aiai,4,219769
aid,3,1652
aid_station,10,334459
aide,4,13038
aide-de-camp,12,334460
aide-memoire,12,334461
aides,5,19922
aidoneus,8,334462
aids,4,2404
aigina,6,334463
aiglet,6,334464
aigret,6,334465
aigrette,8,334466
aiguilette,10,334467
aiken,5,20814
aikido,6,28345
ail,3,43329
ailanthus,9,239473
ailanthus_altissima,18,334468
ailanthus_silkworm,17,334469
aileron,7,78659
ailey,5,83094
ailment,7,50896
ailurophobia,12,334470
ailuropoda,10,334471
ailuropoda_melanoleuca,21,334472
ailuropodidae,13,334473
ailurus,7,334474
ailurus_fulgens,14,334475
aim,3,2751
aimee_semple_mcpherson,20,334476
aimlessness,11,330530
aioli,5,109346
aioli_sauce,10,334477
air,3,478
air-conditioner,15,334478
air-intake,10,334479
air-raid_shelter,15,334480
air-sleeve,10,334481
air-to-air_missile,17,334482
air-to-ground_missile,20,334483
air-to-surface_missile,21,334484
air_alert,8,334485
air_attache,10,334486
air_attack,9,334487
air_bag,6,334488
air_base,7,334489
air_bladder,10,334490
air_bubble,9,334491
air_castle,9,334492
air_cell,7,334493
air_cleaner,10,334494
air_combat_command,16,334495
air_compressor,13,334496
air_conditioner,14,334497
air_conditioning,15,334498
air_corps,8,334499
air_cover,8,334500
air_crew,7,334501
air_current,10,334502
air_cushion,10,334503
air_defense,10,334504
air_division,11,334505
air_duct,7,334506
air_embolism,11,334507
air_filter,9,334508
air_flow,7,334509
air_force,8,334510
air_force_academy,15,334511
air_force_intelligence_surveillance_and_reconnaissance,49,334512
air_force_isr,11,334513
air_force_officer,15,334514
air_force_research_laboratory,26,334515
air_force_space_command,20,334516
air_gas,6,334517
air_group,8,334518
air_gun,6,334519
air_hammer,9,334520
air_hole,7,334521
air_horn,7,334522
air_hose,7,334523
air_hostess,10,334524
air_jacket,9,334525
air_lane,7,334526
air_letter,9,334527
air_lock,7,334528
air_mail,7,334529
air_marshal,10,334530
air_mass,7,334531
air_mattress,11,334532
air_medal,8,334533
air_mile,7,334534
air_national_guard,16,334535
air_passage,10,334536
air_plant,8,334537
air_pocket,9,334538
air_pollution,12,334539
air_potato,9,334540
air_power,8,334541
air_pressure,11,334542
air_pump,7,334543
air_raid,7,334544
air_reconnaissance,17,334545
air_rifle,8,334546
air_sac,6,334547
air_search_radar,14,334548
air_shaft,8,334549
air_sickness,11,334550
air_sock,7,334551
air_space,8,334552
air_spring,9,334553
air_station,10,334554
air_terminal,11,334555
air_thermometer,14,334556
air_traffic,10,334557
air_transport,12,334558
air_transportation,17,334559
air_transportation_system,23,334560
air_travel,9,334561
air_traveler,11,334562
air_traveller,12,334563
air_unit,7,334564
air_wave,7,334565
air_well,7,334566
airborne_patrol,14,334567
airborne_transmission,20,334568
airbrake,8,334569
airbrush,8,26731
airburst,8,330100
airbus,6,21363
aircraft,8,3103
aircraft_carrier,15,334570
aircraft_engine,14,334571
aircraft_landing,15,334572
aircraftman,11,334573
aircraftsman,12,334574
aircrew,7,60333
aircrewman,10,334575
airdock,7,334576
airdrome,8,334577
airdrop,7,163262
aire,4,25861
aire_river,9,334578
airedale,8,59591
airedale_terrier,15,334579
airfare,7,7881
airfield,8,26948
airflow,7,25685
airfoil,7,62184
airforce,8,38838
airframe,8,42466
airgun,6,72030
airhead,7,73766
airiness,8,323312
airing,6,27447
airing_cupboard,14,334580
airlift,7,42035
airline,7,3873
airline_business,15,334581
airliner,8,44999
airlock,7,79280
airmail,7,14985
airmail_letter,13,334582
airmailer,9,334583
airman,6,31964
airmanship,10,334584
airplane,8,9777
airplane_landing,15,334585
airplane_maneuver,16,334586
airplane_mechanics,17,334587
airplane_pilot,13,334588
airplane_propeller,17,334589
airplane_ticket,14,334590
airport,7,1187
airport_terminal,15,334591
airpost,7,334592
airs,4,23300
airscrew,8,245483
airship,7,53483
airsickness,11,334593
airspace,8,27511
airspeed,8,62784
airstream,9,64312
airstrip,8,57849
airwave,7,68135
airway,6,20597
airwoman,8,334594
airworthiness,13,50434
aisle,5,17982
aitchbone,9,334595
aix,3,13684
aix-la-chapelle,15,334596
aix_galericulata,15,334597
aix_sponsa,9,334598
aizoaceae,9,279676
ajaia,5,334599
ajaia_ajaja,10,334600
ajax,4,11621
ajuga,5,197013
ajuga_chamaepitys,16,334601
ajuga_genevensis,15,334602
ajuga_pyramidalis,16,334603
ajuga_reptans,12,334604
akaba,5,334605
akan,4,66058
akaryocyte,10,334606
akaryote,8,334607
akee,4,334608
akee_tree,8,334609
aken,4,114829
akeridae,8,334610
akha,4,90965
akhbari,7,334611
akhenaten,9,120720
akhenaton,9,245820
akinesia,8,324589
akinesis,8,334612
akinetic_epilepsy,16,334613
akira_kurosawa,13,334614
akka,4,177655
akkadian,8,107292
akko,4,233076
akmola,6,334615
akron,5,13140
aksa_martyrs_brigades,19,334616
aku,3,40687
akvavit,7,334617
akwa'ala,8,334618
al-aksa_martyrs_brigades,22,334619
al-asifa,8,334620
al-fatah,8,334621
al-gama'a_al-islamiyya,21,334622
al-hakim,8,334623
al-hasan_ibn_al-haytham,21,334624
al-haytham,10,334625
al-hudaydah,11,334626
al-iraq,7,334627
al-itihaad_al-islamiya,21,334628
al-jama'a_al-islamiyyah_al-muqatilah_bi-libya,42,334629
al-jihad,8,334630
al-ma'unah,10,334631
al-magrib,9,334632
al-muhajiroun,13,334633
al-mukalla,10,334634
al-qa'ida,9,334635
al-qaeda,8,334636
al-qaida,8,334637
al-qur'an,9,334638
al-rashid_trust,14,334639
al-tawhid,9,334640
al-ummah,8,334641
al_alamayn,9,334642
al_aqabah,8,334643
al_capone,8,334644
al_faran,7,334645
al_gore,6,334646
al_hirschfeld,12,334647
al_itihaad_al_islamiya,19,334648
al_jolson,8,334649
al_ladhiqiyah,12,334650
al_madinah,9,334651
al_nathir,8,334652
al_qaeda,7,334653
al_qahira,8,334654
al_qaida,7,334655
al_qanoon,8,334656
al_sunna_wal_jamma,15,334657
al_tawhid,8,334658
ala,3,9088
ala.,4,334659
alabama,7,2861
alabama_lip_fern,14,334660
alabama_river,12,334661
alabaman,8,334662
alabamian,9,290216
alabaster,9,37618
alacrity,8,84429
aladdin,7,19446
aladdin's_lamp,13,334663
alalia,6,334664
alamo,5,16768
alan_alexander_milne,18,334665
alan_bartlett_shepard_jr.,22,334666
alan_hodgkin,11,334667
alan_jay_lerner,13,334668
alan_lloyd_hodgkin,16,334669
