Word,Length,Use_rate
aerodynamic_force,16,334129
aerodynamic_lift,15,334130
aerodynamics,12,41991
aeroembolism,12,334131
aerofoil,8,271093
aerogenerator,13,334132
aerogram,8,334133
aerogramme,10,334134
aerolite,8,127459
aerology,8,334135
aeromechanics,13,334136
aeromedicine,12,334137
aeronaut,8,138294
aeronautical_engineer,20,334138
aeronautical_engineering,23,334139
aeronautics,11,20780
aerophagia,10,334140
aerophilately,13,334141
aerophile,9,334142
aerophyte,9,334143
aeroplane,9,39809
aerosol,7,17014
aerosol_bomb,11,334144
aerosol_can,10,334145
aerosol_container,16,334146
aerospace,9,8202
aerospace_engineer,17,334147
aerospace_medicine,17,334148
aertex,6,334149
aery,4,334150
aeschylus,9,82752
aeschynanthus,13,334151
aeschynanthus_radicans,21,334152
aesculapius,11,147450
aesculus,8,148723
aesculus_hippocastanum,21,334153
aesir,5,189869
aesop,5,39536
aesop's_fables,13,334154
aesthesia,9,334155
aesthesis,9,334156
aesthete,8,208692
aesthetic,9,13579
aesthetician,12,193378
aesthetics,10,17976
aestivation,11,334157
aether,6,68872
aethionema,10,334158
aethusa,7,334159
aethusa_cynapium,15,334160
aetiologist,11,334161
aetiology,9,75250
aetobatus,9,334162
aetobatus_narinari,17,334163
afars_and_issas,13,334164
affability,10,224574
affableness,11,334165
affair,6,9420
affaire,7,76480
affaire_d'honneur,16,334166
affairs,7,2191
affect,6,3140
affectation,11,87946
affected_role,12,334167
affectedness,12,334168
affection,9,15988
affectionateness,16,334169
affective_disorder,17,334170
affenpinscher,13,125272
afferent,8,59684
afferent_fiber,13,334171
afferent_nerve,13,334172
afferent_neuron,14,334173
affiant,7,118975
affidavit,9,16931
affiliate,9,2136
affiliation,11,8173
affine,6,36616
affine_geometry,14,334174
affine_transformation,20,334175
affinity,8,13185
affirmation,11,25989
affirmative,11,11586
affirmative_action,17,334176
affirmative_pleading,19,334177
affirmativeness,15,334178
affirmed,8,17411
affirmer,8,334179
affix,5,42290
affixation,10,297894
afflatus,8,334180
affliction,10,37535
affluence,9,55946
affluent,8,27010
afforestation,13,68776
affray,6,209376
affricate,9,289025
affricate_consonant,18,334181
affrication,11,334182
affricative,11,334183
affright,8,224580
affront,7,62754
affusion,8,334184
afghan,6,12413
afghan_hound,11,334185
afghan_monetary_unit,18,334186
afghani,7,41394
afghanistan,11,4892
afghanistani,12,334187
afibrinogenemia,15,334188
aficionado,10,50606
afisr,5,334189
afl,3,15360
afl-cio,7,334190
aflatoxin,9,70429
aflaxen,7,334191
afp,3,13422
aframomum,9,334192
aframomum_melegueta,18,334193
afrasian,8,334194
afrasian_language,16,334195
africa,6,1005
african,7,1813
african-american,16,334196
african-american_music,21,334197
african_american_english,22,334198
african_american_vernacular_english,32,334199
african_bowstring_hemp,20,334200
african_chameleon,16,334201
african_clawed_frog,17,334202
african_coral_snake,17,334203
african_country,14,334204
african_crocodile,16,334205
african_daisy,12,334206
african_elephant,15,334207
african_gray,11,334208
african_green_monkey,18,334209
african_grey,11,334210
african_hemp,11,334211
african_holly,12,334212
african_hunting_dog,17,334213
african_lily,11,334214
african_love_grass,16,334215
african_mahogany,15,334216
african_marigold,15,334217
african_millet,13,334218
african_monitor,14,334219
african_nation,13,334220
african_oil_palm,14,334221
african_sandalwood,17,334222
african_scented_mahogany,22,334223
african_tea,10,334224
african_tulip,12,334225
african_violet,13,334226
african_walnut,13,334227
african_wild_ass,14,334228
african_yellowwood,17,334229
africander,10,334230
africanized_bee,14,334231
africanized_honey_bee,19,334232
afrikaans,9,23028
afrikander,10,334233
afrikaner,9,121285
afrl,4,90438
afro,4,16693
afro-asiatic,12,334234
afro-wig,8,334235
afro_hairdo,10,334236
afroasiatic,11,334237
afroasiatic_language,19,334238
afrocarpus,10,334239
afrocarpus_falcata,17,334240
afropavo,8,334241
afropavo_congensis,17,334242
afspc,5,157225
after-shave,11,334243
after-shave_lotion,17,334244
after_part,9,334245
afterbirth,10,192959
afterburner,11,70099
aftercare,9,43687
afterdamp,9,334246
afterdeck,9,334247
aftereffect,11,252885
afterglow,9,47166
afterimage,10,78642
afterlife,9,33673
aftermath,9,13779
afternoon,9,3890
afternoon_tea,12,334248
afterpains,10,334249
afterpiece,10,334250
afters,6,142669
aftersensation,14,334251
aftershaft,10,334252
aftershock,10,48547
aftertaste,10,65880
afterthought,12,54077
afterworld,10,334253
aga,3,23802
agal,4,334254
agalactia,9,334255
agalactosis,11,334256
agalinis,8,334257
agama,5,123228
agamemnon,9,67739
agamete,7,334258
agamid,6,334259
agamid_lizard,12,334260
agamidae,8,334261
agammaglobulinemia,18,212737
agamogenesis,12,334262
agapanthus,10,137606
agapanthus_africanus,19,334263
agape,5,43982
agape_love,9,334264
agapornis,9,334265
agar,4,26598
agar-agar,9,334266
agaric,6,195794
agaricaceae,11,334267
agaricales,10,277926
agaricus,8,120129
agaricus_arvensis,16,334268
agaricus_campestris,18,334269
agassiz,7,65501
agastache,9,219097
agastache_foeniculum,19,334270
agastache_mexicana,17,334271
agastache_nepetoides,19,334272
agate,5,27915
agate_line,9,334273
agateware,9,334274
agatha_christie,14,334275
agathis,7,255886
agathis_alba,11,334276
agathis_australis,16,334277
agathis_dammara,14,334278
agathis_lanceolata,17,334279
agathis_robusta,14,334280
agavaceae,9,237309
agave,5,51903
agave_americana,14,334281
agave_atrovirens,15,334282
agave_cantala,12,334283
agave_family,11,334284
agave_sisalana,13,334285
agave_tequilana,14,334286
agdestis,8,334287
agdistis,8,334288
age,3,580
age-related_macular_degeneration,30,334289
age_bracket,10,334290
age_class,8,334291
age_group,8,334292
age_limit,8,334293
age_norm,7,334294
age_of_consent,12,334295
age_of_fishes,11,334296
age_of_mammals,12,334297
age_of_man,8,334298
age_of_reason,11,334299
age_of_reptiles,13,334300
aged,4,3972
agedness,8,334301
agee,4,58842
ageing,6,16245
ageism,6,86632
agelaius,8,277956
agelaius_phoeniceus,18,334302
agelessness,11,334303
agency,6,1011
agency_security,14,334304
agenda,6,3191
agenda_item,10,334305
agendum,7,207722
agene,5,334306
agenesia,8,334307
agenesis,8,130554
agent,5,1441
agent-in-place,14,334308
agent_bank,9,334309
agent_orange,11,334310
agent_provocateur,16,334311
agentive_role,12,334312
agerasia,8,334313
ageratina,9,334314
ageratina_altissima,18,334315
ageratum,8,226080
ageratum_houstonianum,20,334316
aggeus,6,334317
agglomerate,11,186696
agglomeration,13,59725
agglomerator,12,334318
agglutinating_activity,21,334319
agglutination,13,88620
agglutination_test,17,334320
agglutinin,10,126494
agglutinogen,12,334321
aggrandisement,14,303319
aggrandizement,14,126426
aggravated_assault,17,334322
aggravation,11,47656
aggravator,10,250205
aggregate,9,7024
aggregate_fruit,14,334323
aggregation,11,14867
aggregator,10,16826
aggression,10,15217
aggressiveness,14,56257
aggressor,9,50789
aggro,5,73295
agha,4,84221
aghan,5,334324
agility,7,18634
agincourt,9,95665
aging,5,5404
agio,4,127491
agiotage,8,334325
agism,5,334326
agitated_depression,18,334327
agitation,9,28106
agitator,8,46763
agitprop,8,91999
agkistrodon,11,299516
agkistrodon_contortrix,21,334328
agkistrodon_piscivorus,21,334329
aglaia,6,255740
aglaomorpha,11,334330
aglaomorpha_meyeniana,20,334331
aglaonema,9,288654
aglaonema_modestum,17,334332
aglet,5,247868
agnail,6,334333
agnate,6,334334
agnatha,7,334335
agnathan,8,334336
agnation,8,334337
agnes_de_mille,12,334338
agnes_george_de_mille,18,334339
agnes_gonxha_bojaxhiu,19,334340
agni,4,61076
agnomen,7,334341
agnosia,7,205403
agnostic,8,33022
agnosticism,11,60762
agnus_dei,8,334342
agon,4,98943
agonic_line,10,334343
agonidae,8,334344
agonist,7,26992
agonus,6,334345
agonus_cataphractus,18,334346
agony,5,20439
agony_aunt,9,334347
agony_column,11,334348
agora,5,29973
agoraphobia,11,76221
agouti,6,114261
agra,4,22973
agranulocytosis,15,154595
agranulosis,11,334349
agrapha,7,334350
agraphia,8,334351
agreeability,12,334352
agreeableness,13,220119
agreement,9,708
agribusiness,12,25744
agricola,8,59908
agricultural_agent,17,334353
agricultural_laborer,19,334354
agricultural_labourer,20,334355
agriculturalist,15,334356
agriculture,11,2730
agriculture_department,21,334357
agriculture_secretary,20,334358
agriculturist,13,170033
agrigento,9,82392
agrimonia,9,283145
agrimonia_eupatoria,18,334359
agrimonia_procera,16,334360
agrimony,8,169738
agriocharis,11,334361
agriocharis_ocellata,19,334362
agrippa,7,60156
agrippina,9,176721
agrippina_the_elder,17,334363
agrippina_the_younger,19,334364
agrobacterium,13,71670
agrobacterium_tumefaciens,24,334365
agrobiology,11,334366
agrology,8,334367
agromania,9,334368
agronomist,10,95738
agronomy,8,38375
agropyron,9,202217
agropyron_cristatum,18,334369
agropyron_intermedium,20,334370
agropyron_pauciflorum,20,334371
agropyron_repens,15,334372
agropyron_smithii,16,334373
agropyron_subsecundum,20,334374
agropyron_trachycaulum,21,334375
agrostemma,10,334376
agrostemma_githago,17,334377
agrostis,8,146270
agrostis_alba,12,334378
agrostis_canina,14,334379
agrostis_nebulosa,16,334380
agrostis_palustris,17,334381
agrypnia,8,334382
agua,4,29915
agua_toad,8,334383
aguacate,8,334384
ague,4,109448
ague_grass,9,334385
ague_root,8,334386
ague_weed,8,334387
agueweed,8,334388
ahab,4,58653
ahem,4,34334
ahimsa,6,103232
ahmad_shah_masoud,15,334389
ahmed_salman_rushdie,18,334390
ahmed_zoki_yamani,15,334391
ahpcrc,6,334392
ahriman,7,153784
ahuehuete,9,334393
ahura,5,141785
ahura_mazda,10,334394
ahvenanmaa,10,334395
aiai,4,219769
aid,3,1652
aid_station,10,334396
aide,4,13038
aide-de-camp,12,334397
aide-memoire,12,334398
aides,5,19922
aidoneus,8,334399
aids,4,2404
aigina,6,334400
aiglet,6,334401
aigret,6,334402
aigrette,8,334403
aiguilette,10,334404
aiken,5,20814
aikido,6,28345
ail,3,43329
ailanthus,9,239473
ailanthus_altissima,18,334405
ailanthus_silkworm,17,334406
aileron,7,78659
ailey,5,83094
ailment,7,50896
ailurophobia,12,334407
ailuropoda,10,334408
ailuropoda_melanoleuca,21,334409
ailuropodidae,13,334410
ailurus,7,334411
ailurus_fulgens,14,334412
aim,3,2751
aimee_semple_mcpherson,20,334413
aimlessness,11,330530
aioli,5,109346
aioli_sauce,10,334414
air,3,478
air-conditioner,15,334415
air-intake,10,334416
air-raid_shelter,15,334417
air-sleeve,10,334418
air-to-air_missile,17,334419
air-to-ground_missile,20,334420
air-to-surface_missile,21,334421
air_alert,8,334422
air_attache,10,334423
air_attack,9,334424
air_bag,6,334425
air_base,7,334426
air_bladder,10,334427
air_bubble,9,334428
air_castle,9,334429
air_cell,7,334430
air_cleaner,10,334431
air_combat_command,16,334432
air_compressor,13,334433
air_conditioner,14,334434
air_conditioning,15,334435
air_corps,8,334436
air_cover,8,334437
air_crew,7,334438
air_current,10,334439
air_cushion,10,334440
air_defense,10,334441
air_division,11,334442
air_duct,7,334443
air_embolism,11,334444
air_filter,9,334445
air_flow,7,334446
air_force,8,334447
air_force_academy,15,334448
air_force_intelligence_surveillance_and_reconnaissance,49,334449
air_force_isr,11,334450
air_force_officer,15,334451
air_force_research_laboratory,26,334452
air_force_space_command,20,334453
air_gas,6,334454
air_group,8,334455
air_gun,6,334456
air_hammer,9,334457
air_hole,7,334458
air_horn,7,334459
air_hose,7,334460
air_hostess,10,334461
air_jacket,9,334462
air_lane,7,334463
air_letter,9,334464
air_lock,7,334465
air_mail,7,334466
air_marshal,10,334467
air_mass,7,334468
air_mattress,11,334469
air_medal,8,334470
air_mile,7,334471
air_national_guard,16,334472
air_passage,10,334473
air_plant,8,334474
air_pocket,9,334475
air_pollution,12,334476
air_potato,9,334477
air_power,8,334478
air_pressure,11,334479
air_pump,7,334480
air_raid,7,334481
air_reconnaissance,17,334482
air_rifle,8,334483
air_sac,6,334484
air_search_radar,14,334485
air_shaft,8,334486
air_sickness,11,334487
air_sock,7,334488
air_space,8,334489
air_spring,9,334490
air_station,10,334491
air_terminal,11,334492
air_thermometer,14,334493
air_traffic,10,334494
air_transport,12,334495
air_transportation,17,334496
air_transportation_system,23,334497
air_travel,9,334498
air_traveler,11,334499
air_traveller,12,334500
air_unit,7,334501
air_wave,7,334502
air_well,7,334503
airborne_patrol,14,334504
airborne_transmission,20,334505
airbrake,8,334506
airbrush,8,26731
airburst,8,330100
airbus,6,21363
aircraft,8,3103
aircraft_carrier,15,334507
aircraft_engine,14,334508
aircraft_landing,15,334509
aircraftman,11,334510
aircraftsman,12,334511
aircrew,7,60333
aircrewman,10,334512
airdock,7,334513
airdrome,8,334514
airdrop,7,163262
aire,4,25861
aire_river,9,334515
airedale,8,59591
airedale_terrier,15,334516
airfare,7,7881
airfield,8,26948
airflow,7,25685
airfoil,7,62184
airforce,8,38838
airframe,8,42466
airgun,6,72030
airhead,7,73766
airiness,8,323312
airing,6,27447
airing_cupboard,14,334517
airlift,7,42035
airline,7,3873
airline_business,15,334518
airliner,8,44999
airlock,7,79280
airmail,7,14985
airmail_letter,13,334519
airmailer,9,334520
airman,6,31964
airmanship,10,334521
airplane,8,9777
airplane_landing,15,334522
airplane_maneuver,16,334523
airplane_mechanics,17,334524
airplane_pilot,13,334525
airplane_propeller,17,334526
airplane_ticket,14,334527
airport,7,1187
airport_terminal,15,334528
airpost,7,334529
airs,4,23300
airscrew,8,245483
airship,7,53483
airsickness,11,334530
airspace,8,27511
airspeed,8,62784
airstream,9,64312
airstrip,8,57849
airwave,7,68135
airway,6,20597
airwoman,8,334531
airworthiness,13,50434
aisle,5,17982
aitchbone,9,334532
aix,3,13684
aix-la-chapelle,15,334533
aix_galericulata,15,334534
aix_sponsa,9,334535
aizoaceae,9,279676
ajaia,5,334536
ajaia_ajaja,10,334537
ajax,4,11621
ajuga,5,197013
ajuga_chamaepitys,16,334538
ajuga_genevensis,15,334539
ajuga_pyramidalis,16,334540
ajuga_reptans,12,334541
akaba,5,334542
akan,4,66058
akaryocyte,10,334543
akaryote,8,334544
akee,4,334545
akee_tree,8,334546
aken,4,114829
akeridae,8,334547
akha,4,90965
akhbari,7,334548
akhenaten,9,120720
akhenaton,9,245820
akinesia,8,324589
akinesis,8,334549
akinetic_epilepsy,16,334550
akira_kurosawa,13,334551
akka,4,177655
akkadian,8,107292
akko,4,233076
akmola,6,334552
akron,5,13140
aksa_martyrs_brigades,19,334553
aku,3,40687
akvavit,7,334554
akwa'ala,8,334555
al-aksa_martyrs_brigades,22,334556
al-asifa,8,334557
al-fatah,8,334558
al-gama'a_al-islamiyya,21,334559
al-hakim,8,334560
al-hasan_ibn_al-haytham,21,334561
al-haytham,10,334562
al-hudaydah,11,334563
al-iraq,7,334564
al-itihaad_al-islamiya,21,334565
al-jama'a_al-islamiyyah_al-muqatilah_bi-libya,42,334566
al-jihad,8,334567
al-ma'unah,10,334568
al-magrib,9,334569
al-muhajiroun,13,334570
al-mukalla,10,334571
al-qa'ida,9,334572
al-qaeda,8,334573
al-qaida,8,334574
al-qur'an,9,334575
al-rashid_trust,14,334576
al-tawhid,9,334577
al-ummah,8,334578
al_alamayn,9,334579
al_aqabah,8,334580
al_capone,8,334581
al_faran,7,334582
al_gore,6,334583
al_hirschfeld,12,334584
al_itihaad_al_islamiya,19,334585
al_jolson,8,334586
al_ladhiqiyah,12,334587
al_madinah,9,334588
al_nathir,8,334589
al_qaeda,7,334590
al_qahira,8,334591
al_qaida,7,334592
al_qanoon,8,334593
al_sunna_wal_jamma,15,334594
al_tawhid,8,334595
ala,3,9088
ala.,4,334596
alabama,7,2861
alabama_lip_fern,14,334597
alabama_river,12,334598
alabaman,8,334599
alabamian,9,290216
alabaster,9,37618
alacrity,8,84429
aladdin,7,19446
aladdin's_lamp,13,334600
alalia,6,334601
alamo,5,16768
alan_alexander_milne,18,334602
alan_bartlett_shepard_jr.,22,334603
alan_hodgkin,11,334604
alan_jay_lerner,13,334605
alan_lloyd_hodgkin,16,334606
alan_mathison_turing,18,334607
alan_paton,9,334608
alan_seeger,10,334609
alan_shepard,11,334610
alan_stewart_paton,16,334611
alan_turing,10,334612
aland_islands,12,334613
alanine,7,35912
alar,4,114330
alaric,6,105631
alarm,5,4148
alarm_bell,9,334614
alarm_clock,10,334615
alarm_system,11,334616
alarmism,8,334617
alarmist,8,89362
alarum,6,221913
alaska,6,2538
alaska_cedar,11,334618
alaska_cod,9,334619
alaska_crab,10,334620
alaska_fur_seal,13,334621
alaska_king_crab,14,334622
alaska_native,12,334623
alaska_peninsula,15,334624
alaska_range,11,334625
alaska_rein_orchid,16,334626
alaska_standard_time,18,334627
alaskan,7,17122
alaskan_brown_bear,16,334628
alaskan_king_crab,15,334629
alaskan_malamute,15,334630
alaskan_native,13,334631
alaskan_pipeline,15,334632
alastrim,8,334633
alauda,6,293987
alauda_arvensis,14,334634
alaudidae,9,334635
alb,3,28620
albacore,8,74474
alban_berg,9,334636
albania,7,8455
albanian,8,12224
albanian_capital,15,334637
albanian_monetary_unit,20,334638
albany,6,5699
albatrellus,11,334639
albatrellus_dispansus,20,334640
albatrellus_ovinus,17,334641
albatross,9,37278
albedo,6,47867
albee,5,60574
alben_barkley,12,334642
alben_william_barkley,19,334643
albers,6,45304
albers-schonberg_disease,23,334644
albert,6,5063
albert_abraham_michelson,22,334645
albert_bruce_sabin,16,334646
albert_camus,11,334647
albert_edward,12,334648
albert_einstein,14,334649
albert_francis_charles_augustus_emmanuel,36,334650
albert_gore_jr.,13,334651
albert_michelson,15,334652
albert_sabin,11,334653
albert_schweitzer,16,334654
albert_speer,11,334655
albert_szent-gyorgyi,19,334656
albert_von_szent-gyorgyi,22,334657
alberta,7,4473
alberti,7,79324
alberto_giacometti,17,334658
albigenses,10,334659
albigensianism,14,334660
albinism,8,115147
albino,6,41210
albino_luciano,13,334661
albion,6,15938
albite,6,163082
albizia,7,209653
albizia_julibrissin,18,334662
albizia_lebbeck,14,334663
albizia_saman,12,334664
albizzia,8,334665
albizzia_julibrissin,19,334666
albizzia_lebbeck,15,334667
alborg,6,334668
albrecht_durer,13,334669
albrecht_eusebius_wenzel_von_wallenstein,36,334670
