Word,Index
advisability,5167782
advisee,9793590
advisement,5793072
adviser,9793689
advisor,9793689
advisory,6759721
advisory_board,8398367
advisory_service,578968
advocacy,1216661
advocacy_group,7985266
advocate,9794206
advocate,9795104
advocator,9794206
advowson,5183140
adynamia,5047987
adz,2685165
adze,2685165
adzhar,9041962
adzharia,9041962
adzuki_bean,12598191
aec,8139333
aeciospore,13084426
aecium,13084274
aedes,2203357
aedes_aegypti,2203502
aedes_albopictus,2203652
aegadean_islands,8802757
aegadean_isles,8802757
aegadean_isles,1271126
aegates,8802757
aegates_isles,1271126
aegean,9211506
aegean_civilisation,8307077
aegean_civilization,8307077
aegean_culture,8307077
aegean_island,8800479
aegean_sea,9211506
aegiceras,12936785
aegiceras_majus,12936939
aegilops,12125131
aegilops_triuncalis,12125251
aegina,8800699
aegina,1913639
aegir,7418520
aegis,1217353
aegis,2898416
aegisthus,9618891
aegospotami,9211791
aegospotami,1271379
aegospotamos,9211791
aegospotamos,1271379
aegypiidae,1619192
aegypius,1620590
aegypius_monachus,1620723
aegyptopithecus,2481963
aelius_donatus,10959179
aeneas,9617778
aeneas_silvius,11256842
aeneid,6391678
aengus,9531041
aeolia,8801956
aeolian,9730149
aeolian,8177596
aeolian_harp,2685261
aeolian_lyre,2685261
aeolic,6990460
aeolic_dialect,6990460
aeolis,8801956
aeolus,9576619
aeon,9559695
aeon,15268541
aeon,15268401
aeonium,12807444
aeonium_haworthii,12807596
aepyceros,2425207
aepyceros_melampus,2425345
aepyornidae,1524788
aepyorniformes,1524621
aepyornis,1525091
aeration,13449332
aeration,201093
aerator,2685423
aerial,562263
aerial,2718140
aerial_ladder,2685553
aerial_ladder_truck,3638143
aerial_torpedo,2685665
aerial_tramway,4477048
aerialist,9784021
aerides,12064936
aerie,9212054
aerie,8509364
aerobacter,1356414
aerobacter_aerogenes,1356573
aerobatics,303687
aerobe,1329538
aerobic_exercise,627098
aerobics,627098
aerobiosis,11494085
aerodontalgia,14347508
aerodrome,2695091
aerodynamic_force,11442228
aerodynamic_lift,11442391
aerodynamics,6123958
aeroembolism,14124799
aeroembolism,14091826
aerofoil,2691302
aerogenerator,4594707
aerogram,6638567
aerogramme,6638567
aerolite,9212186
aerology,6128833
aeromechanics,6123958
aeromedicine,6055568
aeronaut,9845606
aeronautical_engineer,9795348
aeronautical_engineering,6135628
aeronautical_engineering,952059
aeronautics,6106520
aerophagia,841718
aerophilately,1018570
aerophile,9795627
aerophyte,13143744
aeroplane,2694015
aerosol,11442711
aerosol,2685776
aerosol_bomb,4427596
aerosol_bomb,2685776
aerosol_can,2685776
aerosol_container,2685776
aerospace,8519192
aerospace_engineer,9795520
aerospace_medicine,6055568
aertex,2686037
aery,9212054
aery,8509364
aeschylus,10828690
aeschynanthus,12851328
aeschynanthus_radicans,12851549
aesculapius,9582330
aesculus,12788937
aesculus_hippocastanum,12789129
aesir,9602248
aesop,10828827
aesop's_fables,6384051
aesthesia,5685989
aesthesis,5720023
aesthete,10084344
aesthetic,5977838
aesthetician,10084638
aesthetician,10084476
aesthetics,6170939
aestivation,14037633
aestivation,7963655
aether,9576728
aether,6265492
aethionema,11890359
aethusa,12951869
aethusa_cynapium,12951991
aetiologist,10085866
aetiology,7342208
aetiology,6170764
aetobatus,1501902
aetobatus_narinari,1502037
afars_and_issas,8780328
affability,4662009
affableness,4662009
affair,5679169
affair,13954922
affair,7461861
affaire,13954922
affaire_d'honneur,1175274
affairs,5679520
affairs,1109264
affect,7495066
affectation,757016
affected_role,6343129
affectedness,4794991
affectedness,757016
affection,7560035
affectionateness,7560035
affectionateness,4634357
affective_disorder,14412315
affenpinscher,2113279
afferent,5482786
afferent_fiber,5483049
afferent_nerve,5482786
afferent_neuron,5474544
affiant,9795702
affidavit,6749278
affiliate,9795787
affiliate,8026210
affiliation,13953418
affiliation,1083985
affine,9795963
affine_geometry,6014748
affine_transformation,13808177
affinity,11446892
affinity,13835495
affinity,13834508
affinity,13833622
affinity,11442936
affinity,4755038
affinity,4695997
affirmation,6745099
affirmation,7217786
affirmation,6697543
affirmation,1188682
affirmative,7218356
affirmative_action,6672430
affirmative_pleading,6571823
affirmativeness,5174644
affirmed,2387291
affirmer,9834065
affix,6319039
affixation,6187639
affixation,929509
affixation,380230
afflatus,5843773
affliction,14500926
affliction,14236681
affliction,7319852
affluence,14515209
affluent,9796083
affluent,9301903
afforestation,401086
affray,7199205
affray,1178825
affricate,7133698
affricate_consonant,7133698
affrication,7131349
affricative,7133698
affright,7535851
affront,1227516
affusion,1040179
afghan,2686177
afghan,9708831
afghan,6987792
afghan,4195013
afghan,2090746
afghan_hound,2090746
afghan_monetary_unit,13685182
afghani,13685334
afghani,6987792
afghanistan,8721268
afghanistani,9708831
afibrinogenemia,14194105
aficionado,9796374
aficionado,9796248
afisr,8214326
afl,8250834
afl-cio,8251024
aflatoxin,14738806
aflaxen,3813684
afp,15058413
aframomum,12378319
aframomum_melegueta,12378485
afrasian,6999218
afrasian_language,6999218
africa,9212308
african,9657682
african-american,9659490
african-american_music,7039073
african_american_english,6960420
african_american_vernacular_english,6960420
african_bowstring_hemp,12501655
african_chameleon,1696819
african_clawed_frog,1657278
african_coral_snake,1749593
african_country,8716193
african_crocodile,1700098
african_daisy,12013275
african_daisy,11992252
african_daisy,11945772
african_elephant,2507089
african_gray,1820594
african_green_monkey,2488319
african_grey,1820594
african_hemp,12501655
african_hemp,12225977
african_holly,12916058
african_hunting_dog,2119390
african_lily,12449857
african_love_grass,12141095
african_mahogany,12719791
african_marigold,12041205
african_millet,12139178
african_monitor,1697596
african_nation,8716193
african_oil_palm,12611260
african_sandalwood,12529614
african_scented_mahogany,12718787
african_tea,3614083
african_tulip,12449857
african_violet,12853909
african_walnut,12720378
african_wild_ass,2393292
african_yellowwood,11673029
africander,2408698
africanized_bee,2211150
africanized_honey_bee,2211150
afrikaans,6965623
afrikander,9658823
afrikaner,9658823
afrl,2691754
afro,5266372
afro-asiatic,6999218
afro-wig,2686308
afro_hairdo,5266372
afroasiatic,6999218
afroasiatic_language,6999218
afrocarpus,11673774
afrocarpus_falcata,11674021
afropavo,1806282
afropavo_congensis,1806282
afspc,8213832
after-shave,2686650
after-shave_lotion,2686650
after_part,4323784
afterbirth,5528616
afterburner,2686412
aftercare,657435
afterdamp,14750821
afterdeck,2686551
aftereffect,11431615
aftereffect,14335001
afterglow,11538331
afterglow,7507508
afterimage,5944848
afterlife,15168824
aftermath,11431724
aftermath,7308725
afternoon,15191238
afternoon,6645314
afternoon_tea,7591075
afterpains,14354397
afterpiece,7021660
afters,7625449
aftersensation,5944848
aftershaft,1899898
aftershock,7444237
aftertaste,5945018
afterthought,5798017
afterthought,2686795
afterworld,5634307
aga,6351417
agal,2686942
agalactia,14045670
agalactosis,14045670
agalinis,12904493
agama,1690619
agamemnon,9618080
agamete,11568188
agamid,1690306
agamid_lizard,1690306
agamidae,1690082
agammaglobulinemia,14151813
agamogenesis,13455293
agapanthus,12449653
agapanthus_africanus,12449857
agape,7559298
agape,7559120
agape,1030476
agape_love,7559120
agapornis,1822559
agar,14924335
agar,14924159
agar-agar,14924159
agaric,13074833
agaric,13019575
agaricaceae,13021132
agaricales,13019109
agaricus,13021428
agaricus_arvensis,13022126
agaricus_campestris,13022289
agassiz,10828921
agastache,12860599
agastache_foeniculum,12861122
agastache_mexicana,12861262
agastache_nepetoides,12860928
agate,14732393
agate_line,13735108
agateware,2687107
agatha_christie,10916739
agathis,11667582
agathis_alba,11668319
agathis_australis,11668154
agathis_dammara,11668319
agathis_lanceolata,11668719
agathis_robusta,11668490
agavaceae,12496541
agave,12497015
agave_americana,12497668
agave_atrovirens,12498252
agave_cantala,12498088
agave_family,12496541
agave_sisalana,12497906
agave_tequilana,12498488
agdestis,11876524
agdistis,9600092
age,4931280
age,15278839
age,15170131
age,15267766
age,15178747
age-related_macular_degeneration,14280371
age_bracket,7959756
age_class,7991213
age_group,7959756
age_limit,6676958
age_norm,6032592
age_of_consent,15176724
age_of_fishes,15152934
age_of_mammals,15149313
age_of_man,15149497
age_of_reason,8489601
age_of_reptiles,15151127
aged,7960146
agedness,4934809
agee,10829180
ageing,13573168
ageing,13450179
ageism,1156868
agelaius,1577911
agelaius_phoeniceus,1578042
agelessness,4749658
agency,8354251
agency,8073958
agency,14031031
agency,14023888
agency,173531
agency_security,13361095
agenda,5919534
agenda,6496950
agenda_item,6494557
agendum,6496950
agene,15041688
agenesia,13449481
agenesis,13449481
agent,9213796
agent,9796794
agent,14802595
agent,9796453
agent,10393500
agent,6343357
agent-in-place,9797707
agent_bank,8435842
agent_bank,8435273
agent_orange,14625217
agent_provocateur,9797833
agentive_role,6343357
agerasia,4681981
ageratina,11938102
ageratina_altissima,11938304
ageratum,11976365
ageratum,11938755
ageratum_houstonianum,11938942
aggeus,11041912
aggeus,6452607
agglomerate,14735808
agglomerate,7978094
agglomeration,7975883
agglomeration,1016432
agglomerator,2687215
agglutinating_activity,13449977
agglutination,13449781
agglutination,13449594
agglutination,13449977
agglutination_test,5747558
agglutinin,15053251
agglutinogen,15053569
aggrandisement,374352
aggrandizement,374352
aggravated_assault,769552
aggravation,7534117
aggravation,1224279
aggravation,375643
aggravator,9797978
aggregate,4360881
aggregate,14619105
aggregate,8435060
aggregate_fruit,13158449
aggregation,7968050
aggregation,1016008
aggregator,9956078
aggression,4665625
aggression,7564033
aggression,966680
aggression,1239732
aggression,1224100
aggressiveness,4844463
aggressiveness,7564033
aggressiveness,4651019
aggressor,9840655
aggressor,9798117
aggro,1175088
agha,6351417
aghan,15245660
agility,5011015
agincourt,1271654
aging,13573168
aging,13450179
agio,13345319
agiotage,13345319
agism,1156868
agitated_depression,14412989
agitation,14426511
agitation,14002988
agitation,7528747
agitation,555337
agitation,334192
agitator,9798224
agitprop,6687536
agkistrodon,1756831
agkistrodon_contortrix,1757011
agkistrodon_piscivorus,1757174
aglaia,9518750
aglaomorpha,13195104
aglaomorpha_meyeniana,13195252
aglaonema,11801899
aglaonema_modestum,11802127
aglet,2687508
aglet,2687374
agnail,5592396
agnate,10256360
agnatha,1476631
agnathan,1476924
agnation,13837110
agnes_de_mille,10949637
agnes_george_de_mille,10949637
agnes_gonxha_bojaxhiu,11355873
agni,9547398
agnomen,6345388
agnosia,14123415
agnostic,9798565
agnostic,9798368
agnosticism,6232435
agnosticism,5988918
agnus_dei,6896324
agnus_dei,6467946
agon,36418
agonic_line,8507695
agonidae,2650133
agonist,10192465
agonist,9798721
agonist,5300767
agonist,2687648
agonus,2650533
agonus_cataphractus,2650665
agony,7510691
agony,14347683
agony_aunt,9798902
agony_column,6282167
agora,13728520
agora,8509471
agora,2687821
agoraphobia,14405245
agouti,2368654
agra,8924083
agranulocytosis,14095378
agranulosis,14095378
agrapha,7169468
agraphia,14119430
agreeability,4648284
agreeableness,4786292
agreeableness,4648284
agreement,6783066
agreement,4720704
agreement,13994512
agreement,5803052
agreement,13819525
agreement,7189892
agribusiness,1106311
agricola,10829279
agricultural_agent,9990915
agricultural_laborer,9799064
agricultural_labourer,9799064
agriculturalist,9799231
agriculture,1106311
agriculture,918295
agriculture,8145946
agriculture,8092123
agriculture_department,8145946
agriculture_secretary,10590148
agriculture_secretary,601315
agriculturist,9799231
agrigento,8829664
agrimonia,12643636
agrimonia_eupatoria,12643838
agrimonia_procera,12643972
agrimony,12643636
agriocharis,1797101
agriocharis_ocellata,1797292
agrippa,10829461
agrippina,10829819
agrippina,10829650
agrippina_the_elder,10829650
agrippina_the_younger,10829819
agrobacterium,1357162
agrobacterium_tumefaciens,1357365
agrobiology,6075622
agrology,6075817
agromania,9204786
agronomist,9799561
agronomy,6075369
agropyron,12125460
agropyron_cristatum,12125870
agropyron_intermedium,12126651
agropyron_pauciflorum,12126840
agropyron_repens,12126095
agropyron_smithii,12126498
agropyron_subsecundum,12126345
agropyron_trachycaulum,12126840
agrostemma,11825849
agrostemma_githago,11826013
agrostis,12127057
agrostis_alba,12152609
agrostis_canina,12127519
agrostis_nebulosa,12127708
agrostis_palustris,12127853
agrypnia,1032065
agua,1649029
agua_toad,1649029
aguacate,7780823
ague,14088814
ague,14363867
ague,6835460
ague_grass,12450976
ague_root,12450976
ague_weed,12316313
agueweed,12316313
agueweed,11989400
ahab,10830001
ahem,7141229
ahimsa,6802658
ahmad_shah_masoud,11183332
ahmed_salman_rushdie,11294444
ahmed_zoki_yamani,11421943
ahpcrc,2744686
ahriman,9555233
ahuehuete,11663073
ahura,9547690
ahura_mazda,9555087
ahvenanmaa,8798362
aiai,8029116
aid,5162155
aid,1210099
aid,13286803
aid,656128
aid_station,3243110
aide,9789602
aide,9799690
aide-de-camp,9789602
aide-memoire,6518421
aides,9593427
aidoneus,9593427
aids,14151264
aigina,8800699
aiglet,2687508
aiglet,2687374
aigret,2687941
aigrette,2687941
aiguilette,2687374
aiken,10830153
aikido,826992
ail,7834253
ailanthus,12737832
ailanthus_altissima,12737984
ailanthus_silkworm,2306429
aileron,2688112
ailey,10830275
ailment,14078890
ailurophobia,14408407
ailuropoda,2512871
ailuropoda_melanoleuca,2513086
ailuropodidae,2512696
ailurus,2512325
ailurus_fulgens,2512446
aim,5991037
aim,5990115
aim,817305
aim,8698626
aimee_semple_mcpherson,11189933
aimlessness,5181853
aioli,7850750
aioli_sauce,7850750
air,14865437
air,8670889
air,4734472
air,11451868
air,8516085
air,14866873
air,7041860
air,6265931
air,301267
air-conditioner,4047719
air-intake,2692820
air-raid_shelter,2871978
air-sleeve,7272250
air-to-air_missile,2696272
air-to-ground_missile,2696399
air-to-surface_missile,2696399
air_alert,15323102
air_alert,14055404
air_alert,6815881
air_attache,9799836
air_attack,976197
air_bag,2688224
air_base,2688444
air_bladder,2470212
air_bubble,9214513
air_castle,5777468
air_cell,5536028
air_cleaner,2691132
air_combat_command,8213562
air_compressor,2689086
air_conditioner,4047719
air_conditioner,2689238
air_conditioning,2689238
air_corps,8211755
air_cover,819831
air_crew,8290327
air_current,11546388
air_cushion,14866730
air_cushion,2690541
air_cushion,2690398
air_defense,962303
air_division,8236251
air_duct,2693800
air_embolism,14124799
air_embolism,14091826
air_filter,2691132
air_flow,7421201
air_force,8212964
air_force,8213170
air_force_academy,8296721
air_force_intelligence_surveillance_and_reconnaissance,8214326
air_force_isr,8214326
air_force_officer,9800269
air_force_research_laboratory,2691754
air_force_space_command,8213832
air_gas,14886632
air_group,8236549
air_gun,2692133
air_hammer,2692293
air_hole,11443142
air_hole,2692415
air_horn,2692607
air_horn,2692507
air_hose,2693129
air_hostess,10675314
air_jacket,3709484
air_lane,8509556
air_letter,6638567
air_lock,2693442
air_mail,6635607
air_marshal,9800612
air_mass,14544120
air_mattress,2693668
air_medal,6720946
air_mile,13682449
air_national_guard,8214089
air_passage,2693800
air_plant,13143744
air_pocket,11443142
air_pollution,14541014
air_potato,12109285
air_power,8450737
air_pressure,11449572
air_pump,2695372
air_raid,976197
air_reconnaissance,987442
air_rifle,2692133
air_sac,5536028
